RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,28/02/2021,31/03/2021,30/04/2021,31/05/2021,30/06/2021,31/07/2021,31/08/2021,30/09/2021,31/10/2021,30/11/2021,31/12/2021,31/01/2022,28/02/2022
5646,7309,Lineville,City,AL,AL,,Clay County,116857,118704,120084,121370,123487,125044,127007,127830,128564,128897,131523,134233,138109
57092,7334,Clay,City,AL,AL,Birmingham-Hoover,Jefferson County,194660,196293,197572,199527,201852,205582,209157,212705,215522,218807,222771,226200,230397
44535,7363,Centreville,City,AL,AL,Birmingham-Hoover,Bibb County,135705,138103,139332,140568,141347,142065,143176,144292,145317,145800,148550,151007,154423
33401,7407,Phil Campbell,City,AL,AL,,Franklin County,94274,95732,96653,97635,98507,99328,100048,100502,100956,101310,103397,105593,108286
34534,7487,Vance,City,AL,AL,Tuscaloosa,Tuscaloosa County,174596,175892,177663,180068,182366,184766,187105,189492,191933,194514,197185,199883,203020
5475,7530,Lafayette,City,AL,AL,Valley,Chambers County,75404,76410,76878,77231,78054,79074,80345,80927,81969,82631,84529,86194,88456
7827,7558,West Blocton,City,AL,AL,Birmingham-Hoover,Bibb County,126558,128884,129999,130925,132626,134336,136252,137094,137795,138336,141373,143958,147138
54661,7572,Tarrant,City,AL,AL,Birmingham-Hoover,Jefferson County,56801,57601,57924,58469,58607,58797,58419,58154,58129,57983,58701,59870,61564
48065,7643,Tuskegee,City,AL,AL,,Macon County,42244,42989,43752,44154,44604,44583,44980,45324,45753,46047,46963,47795,49084
24909,7658,Gordo,City,AL,AL,Tuscaloosa,Pickens County,137574,139945,140381,140432,140575,140919,141817,142739,143910,144520,147110,149623,153061
6330,7714,Opp,City,AL,AL,,Covington County,73558,74645,75099,75817,76240,76788,77395,77978,78598,78910,80239,81436,83215
15976,7719,Satsuma,City,AL,AL,Mobile,Mobile County,180351,182276,184934,188936,193118,197637,201214,204608,207770,210660,213752,216241,219119
57005,7752,Laceys Spring,City,AL,AL,Decatur,Morgan County,178311,181681,183670,184768,184410,185292,186738,188349,191429,195050,199023,200764,201516
30870,7772,Chickasaw,City,AL,AL,Mobile,Mobile County,70038,70830,71376,72964,74760,76491,77255,77240,78452,80038,83064,84422,85846
10040,8011,Adamsville,City,AL,AL,Birmingham-Hoover,Jefferson County,108548,110759,111691,113656,115298,118125,120427,120737,121899,123602,127367,130659,134364
54794,8064,Union Springs,City,AL,AL,,Bullock County,71813,73052,74568,75827,77150,77941,78690,79107,79133,79439,80288,81309,82614
6122,8121,Nauvoo,City,AL,AL,Birmingham-Hoover,Walker County,88841,90527,91473,92667,93632,94679,95569,96472,97057,97436,99263,101194,103791
11588,8145,Geneva,City,AL,AL,Dothan,Geneva County,81397,82490,83113,84165,85045,85772,86205,86739,87282,87767,89596,91419,93426
14682,8162,Winfield,City,AL,AL,,Marion County,108087,109785,110728,111725,112639,113555,114747,115920,116998,117591,119712,121832,124785
39777,8179,Midfield,City,AL,AL,Birmingham-Hoover,Jefferson County,58422,59334,59714,60086,61200,62961,64726,66235,67403,67960,69056,70249,72398
31043,8223,Cordova,City,AL,AL,Birmingham-Hoover,Walker County,63982,64971,65642,66143,66770,67426,67947,68135,68336,68547,69887,71181,73219
47702,8225,Silverhill,City,AL,AL,Daphne-Fairhope-Foley,Baldwin County,203361,205273,208050,210541,215704,220858,226241,231397,236338,242016,246999,252317,256765
38680,8323,Georgiana,City,AL,AL,,Butler County,69202,70011,70352,70953,72147,73133,74145,74632,75172,75241,76537,77856,79872
11623,8328,Glencoe,City,AL,AL,Gadsden,Etowah County,129732,131442,132400,134522,137177,139953,142153,144623,147427,149349,152737,155766,159750
8258,8353,Clayton,City,AL,AL,Eufaula,Barbour County,69667,73397,76332,78263,78942,78850,79159,79833,80497,81175,82813,84471,86635
37137,8412,Andalusia,City,AL,AL,,Covington County,87441,89069,90179,91234,91945,92432,93160,93856,94432,94636,96302,98003,100388
16664,8421,Eclectic,City,AL,AL,Montgomery,Elmore County,289773,291199,293794,296894,301606,306371,311280,316285,320916,323881,326593,328378,330684
3938,8436,Camden,City,AL,AL,,Wilcox County,89904,91105,91395,91785,93447,95161,97438,98677,99654,99020,99768,100396,102507
57107,8466,Ardmore,City,AL,AL,Huntsville,Limestone County,173693,176446,178091,180359,182575,185498,188307,191720,195116,198274,201633,205024,208780
105065,8478,Lake Purdy,City,AL,AL,Birmingham-Hoover,Shelby County,385169,390494,396487,400606,403677,408356,414377,421196,427797,434608,442806,449005,453872
53274,8537,Meridianville,City,AL,AL,Huntsville,Madison County,238537,241407,244454,249342,254569,260381,264956,270751,277729,284033,289936,294973,300881
8211,8552,Chunchula,City,AL,AL,Mobile,Mobile County,163145,164304,165762,168745,173001,177252,179708,180911,182970,184910,187492,189920,193121
29546,8561,Weaver,City,AL,AL,Anniston-Oxford-Jacksonville,Calhoun County,122678,124795,126428,128380,130789,133211,135106,137116,139719,142103,144844,147830,150861
25619,8561,Livingston,City,AL,AL,,Sumter County,101806,103444,102389,100765,98056,99625,100949,102798,102057,102139,104010,105863,108744
45715,8647,Henagar,City,AL,AL,Fort Payne,De Kalb County,113610,116598,118408,119596,118561,117100,115369,115305,114999,115126,117236,119277,121849
12979,8677,Newton,City,AL,AL,Dothan,Houston County,162001,164380,165632,166847,168047,168983,170848,172526,174279,175662,178626,181290,184826
38374,8680,Elmore,City,AL,AL,Montgomery,Elmore County,169295,170342,171308,172130,174150,176942,179508,181676,182945,184021,185569,186957,189298
38132,8698,Danville,City,AL,AL,Decatur,Morgan County,149880,152474,154275,155346,156144,156419,156663,157519,160018,163868,167967,170409,172574
28648,8698,Grant,City,AL,AL,Albertville,Marshall County,172785,175709,178875,181609,182469,184736,188183,191282,192794,195386,198898,204068,210051
44672,8704,Coker,City,AL,AL,Tuscaloosa,Tuscaloosa County,193752,195655,198071,200204,201544,203156,205080,206870,208364,210171,213309,216494,219640
45370,8705,Frisco City,City,AL,AL,,Monroe County,87861,89494,91236,93226,94867,96304,96593,97269,97430,98433,100884,103123,105091
36079,8755,Pinson,City,AL,AL,Birmingham-Hoover,Jefferson County,163952,165210,166729,169080,171806,175521,178674,181730,184203,187427,191173,194363,197987
21328,8781,Wilsonville,City,AL,AL,Birmingham-Hoover,Shelby County,254106,258735,263474,267022,269400,273410,277297,281421,283900,286803,290892,294333,296398
54983,8826,Vincent,City,AL,AL,Birmingham-Hoover,Shelby County,191988,194510,196262,197797,199628,201017,202033,203395,206974,210493,214435,216010,215573
34384,8878,Union Grove,City,AL,AL,Albertville,Marshall County,173222,177071,180457,182472,182788,184659,188450,191940,194285,196771,200714,205900,210985
56112,8889,Orange Beach,City,AL,AL,Daphne-Fairhope-Foley,Baldwin County,374086,378752,383050,384987,392124,391537,391870,394142,408350,420190,429122,442851,461005
49898,8898,Sulligent,City,AL,AL,,Lamar County,79132,81197,82282,83162,83990,84470,84913,85219,86033,86622,89047,91691,94856
24306,8910,Daleville,City,AL,AL,Ozark,Dale County,104177,105559,106555,107437,108160,108544,109211,109551,110198,110570,112891,114877,117549
12360,8910,Leighton,City,AL,AL,Florence-Muscle Shoals,Colbert County,94621,96442,97459,98266,99086,99943,101221,102001,102832,103200,105262,106996,109474
54556,8959,Stevenson,City,AL,AL,Scottsboro,Jackson County,103928,104620,104722,106208,107825,109446,110420,111332,112325,113248,116077,118281,121401
20707,9081,Summerdale,City,AL,AL,Daphne-Fairhope-Foley,Baldwin County,194743,196435,199367,202051,207339,211706,215913,220180,224886,230239,234771,239504,243774
3842,9148,Brookwood,City,AL,AL,Tuscaloosa,Tuscaloosa County,150669,151665,153239,155214,157710,159698,161645,163234,164859,166556,168835,171807,175259
39978,9251,New Hope,City,AL,AL,Huntsville,Madison County,161002,163882,165700,169206,172558,176575,180723,185142,191344,195418,200163,204248,209339
39728,9255,Meadowbrook,City,AL,AL,Birmingham-Hoover,Shelby County,345612,350566,356058,359503,362265,365414,370498,375132,379845,383451,388386,393579,398991
38219,9269,Double Springs,City,AL,AL,,Winston County,92957,93893,94757,96540,97935,98695,98868,99023,99512,99696,101594,103635,106200
28203,9292,Ashland,City,AL,AL,,Clay County,111023,112356,113396,114993,117594,119709,122042,122557,122504,121709,123656,125873,129828
21764,9409,Berry,City,AL,AL,Tuscaloosa,Tuscaloosa County,122073,123520,124861,125715,126516,128019,130139,131728,132353,132963,135173,138168,141429
20091,9443,Ragland,City,AL,AL,Birmingham-Hoover,Saint Clair County,211274,212498,213568,214469,215332,216704,218685,222258,225822,230655,235716,238431,239155
6675,9460,Rainsville,City,AL,AL,Fort Payne,De Kalb County,128441,131080,132677,133817,133141,131698,130371,130420,130684,130843,133560,137492,142228
23948,9487,Carbon Hill,City,AL,AL,Birmingham-Hoover,Walker County,67766,69021,69913,70653,71202,71912,72582,73203,73409,73548,74905,76389,78277
6518,9579,Pisgah,City,AL,AL,Scottsboro,Jackson County,105076,106783,107246,108259,108990,109582,110286,110795,111386,111757,114110,116859,120469
25365,9632,Kellyton,City,AL,AL,Talladega-Sylacauga,Coosa County,89788,91263,92245,93393,94741,95183,95687,96093,97181,98196,100227,102163,104077
32605,9647,Luverne,City,AL,AL,,Crenshaw County,89620,91323,92309,92957,93729,94159,94782,94907,95082,94899,96406,98124,100724
31276,9686,Duncanville,City,AL,AL,Tuscaloosa,Tuscaloosa County,162964,164724,166836,167721,169190,169854,172991,174509,176762,177719,180050,182232,184441
3352,9709,Alexandria,City,AL,AL,Anniston-Oxford-Jacksonville,Calhoun County,155007,157584,159561,161216,162998,165034,167223,169005,170513,172074,174437,177499,180311
26941,9810,Samson,City,AL,AL,Dothan,Geneva County,77586,78731,79527,80673,81800,82889,83632,84528,85407,85991,88303,90290,92587
31578,9885,Florala,City,AL,AL,,Covington County,88325,90484,91508,92315,92783,93354,94130,94440,94889,95352,97203,98888,100904
21413,9892,York,City,AL,AL,,Sumter County,36771,37092,37050,36955,36977,37131,37607,39234,40377,41732,42364,43460,44877
48766,9952,Cherokee,City,AL,AL,Florence-Muscle Shoals,Colbert County,84370,85509,86091,86368,86933,87570,88322,88915,89482,89737,91642,93362,96190
51558,9960,Cottonwood,City,AL,AL,Dothan,Houston County,118760,120351,120911,121114,121816,123820,126296,128134,129693,131230,133384,134693,136090
35072,9981,Ariton,City,AL,AL,Ozark,Dale County,100812,102866,104101,105104,105845,106453,106986,107590,108709,109512,111804,113738,116769
37171,10049,Arley,City,AL,AL,,Winston County,277695,282430,285797,288598,290877,292927,294900,296282,298048,299341,305916,312052,320402
6426,10068,Parrish,City,AL,AL,Birmingham-Hoover,Walker County,68162,69121,69681,70115,70490,70848,71353,71729,72006,72386,73840,75223,77041
3741,10074,Boligee,City,AL,AL,,Greene County,56625,57075,57545,57738,57911,58027,58016,57843,56894,56329,56159,56350,55899
14372,10109,Verbena,City,AL,AL,Birmingham-Hoover,Chilton County,161422,164023,165793,167480,170497,172843,175736,176892,177653,177828,180625,183966,187676
45281,10132,Flat Rock,City,AL,AL,Scottsboro,Jackson County,121149,123523,125046,126379,127160,128061,128640,129367,129655,129706,132403,134595,137909
12745,10178,Millry,City,AL,AL,,Washington County,115028,115338,115185,114870,114645,115982,118201,119739,120647,121213,123305,126263,128180
21064,10262,Vernon,City,AL,AL,,Lamar County,85426,86937,87731,88596,89529,90280,90882,91476,92227,92963,95326,98191,101494
56171,10311,Red Bay,City,AL,AL,,Franklin County,87065,88328,89009,89954,90684,91410,91946,92557,93102,93369,95128,96938,99699
105454,10355,McIntosh,City,AL,AL,,Washington County,96596,97485,97772,97945,98089,98116,98660,99172,99527,100578,102807,105298,107620
26090,10365,New Brockton,City,AL,AL,Enterprise,Coffee County,141516,144017,145406,146349,147196,148292,150064,151755,153368,154411,156262,157398,158987
106858,10367,Smiths Station,City,AL,AL,Auburn-Opelika,Lee County,185528,188515,190614,192032,193813,195216,196641,197813,195836,194001,195162,200971,206777
11692,10367,Grayson Valley,City,AL,AL,Birmingham-Hoover,Jefferson County,146494,148140,149185,150614,152044,155575,158267,161140,163128,165994,169107,171662,174745
3798,10369,Brent,City,AL,AL,Birmingham-Hoover,Bibb County,112540,114837,116363,117922,118853,119555,120414,120898,121692,121687,124027,125804,128806
51125,10396,Bremen,City,AL,AL,Cullman,Cullman County,206794,210708,213082,213688,214354,214389,215713,217170,219897,221983,227319,232142,237588
15563,10450,Mount Vernon,City,AL,AL,Mobile,Mobile County,85596,84217,83803,84764,85914,88141,89875,91725,93272,94877,96238,95916,98124
6992,10533,Seale,City,AL,AL,Columbus,Russell County,143671,145826,146766,147337,147826,148609,149733,150648,151271,151824,154694,158026,162311
36802,10537,Millport,City,AL,AL,,Lamar County,94222,95681,96596,97539,98693,99787,100357,100918,101880,102790,105401,108229,111635
37551,10734,Brantley,City,AL,AL,,Crenshaw County,86941,88891,90085,90845,91508,92272,92980,93511,93614,93703,95130,96656,98852
29638,10752,Lexington,City,AL,AL,Florence-Muscle Shoals,Lauderdale County,133015,136851,138583,141099,142409,145195,147247,149530,151919,155437,158332,161638,165048
35412,10754,Kinston,City,AL,AL,Enterprise,Coffee County,103134,105182,106379,106838,107516,109491,111577,113429,114569,115504,118468,120618,123962
43116,10782,Section,City,AL,AL,Scottsboro,Jackson County,118351,119386,119380,122183,124625,127261,127955,128909,129549,130380,132963,135546,138800
42463,10810,Dozier,City,AL,AL,,Covington County,143508,146415,148622,150753,152322,153878,155302,156440,157206,157982,161166,164170,168394
42276,10832,Hope Hull,City,AL,AL,Montgomery,Montgomery County,181559,183651,186278,189413,192377,194116,195768,196714,198720,200484,202855,205693,209692
36124,10854,Midway,City,AL,AL,,Bullock County,60616,61606,62670,63245,63855,64252,65335,66097,66963,67885,68270,68086,68157
22316,10859,Marion Junction,City,AL,AL,,Perry County,86795,88486,89415,90418,90929,92262,93665,95218,95691,96010,97433,99330,101094
14705,10896,Woodland,City,AL,AL,,Randolph County,119424,122653,124585,125006,125582,126066,127182,127431,127811,127992,130368,133209,137603
45787,10924,Holly Pond,City,AL,AL,Cullman,Cullman County,151118,153564,155414,156870,158077,158709,159771,160841,161869,162430,165627,168968,174627
38739,10978,Goodwater,City,AL,AL,Talladega-Sylacauga,Coosa County,91774,93411,94277,95925,97246,98376,98952,99312,99247,98995,100630,102680,105520
18023,10990,Eva,City,AL,AL,Decatur,Morgan County,149584,152025,153925,155026,157194,159385,161851,162392,165285,169572,173712,175570,175985
51132,11080,Bridgeport,City,AL,AL,Scottsboro,Jackson County,84679,85344,85247,86570,87973,89570,90585,91250,91766,92093,94154,95703,97997
52960,11093,Lillian,City,AL,AL,Daphne-Fairhope-Foley,Baldwin County,215013,216768,220596,224218,229890,235276,241738,249183,256096,263031,268513,274360,280345
9653,11111,Jacksons Gap,City,AL,AL,Alexander City,Tallapoosa County,379174,385092,389043,392697,396113,399528,402205,403711,404843,405576,414065,422760,433970
21034,11113,Valley Grande,City,AL,AL,Selma,Dallas County,142984,144770,145786,146618,147816,148783,149884,150405,150805,151175,153991,157030,160842
41789,11150,Woodstock,City,AL,AL,Birmingham-Hoover,Bibb County,176419,179016,180588,182206,183753,185335,187299,189243,190892,192119,196060,199689,204210
55073,11207,Wedowee,City,AL,AL,,Randolph County,207551,211863,214620,217054,219945,221847,223392,224682,225568,226058,229689,234758,241580
10594,11238,Bryant,City,AL,AL,Scottsboro,Jackson County,127007,128285,127961,129175,130781,132592,133891,134241,135261,136254,140018,142802,146422
3947,11307,Camp Hill,City,AL,AL,Alexander City,Tallapoosa County,69406,70328,71289,72409,73683,73919,73943,73553,74021,74586,76289,78249,79973
14151,11318,Titus,City,AL,AL,Montgomery,Elmore County,230301,233631,236792,239256,243599,248601,253210,255806,256978,258182,259813,263260,267739
32147,11454,Indian Springs Village,City,AL,AL,Birmingham-Hoover,Shelby County,413668,420232,427182,432055,435929,440880,447614,454472,461179,467284,473707,479449,484272
11361,11459,Eutaw,City,AL,AL,,Greene County,85709,87375,88470,88989,89641,90661,91278,91677,91928,91947,93410,94671,96029
44300,11511,Brewton,City,AL,AL,Atmore,Escambia County,112796,114633,115732,116916,117905,118730,119558,120291,120847,121315,123706,126370,129722
11935,11556,Hokes Bluff,City,AL,AL,Gadsden,Etowah County,120227,123982,127377,131717,134770,138479,141790,144758,147145,148540,151686,154528,158579
49682,11638,Letohatchee,City,AL,AL,Montgomery,Lowndes County,96057,97538,98430,99587,100450,101088,101503,101270,101543,101971,103747,105413,107727
28929,11741,Ramer,City,AL,AL,Montgomery,Montgomery County,133229,133074,134201,135128,137194,137908,138730,140559,143379,144802,145574,146937,148183
23313,11741,Steele,City,AL,AL,Birmingham-Hoover,Saint Clair County,221124,223208,224550,225633,228799,233749,239485,246134,250087,253487,254728,254633,254617
18166,11779,Fort Rucker,City,AL,AL,Enterprise,Coffee County,42553,42573,42652,41229,40642,40248,39623,38970,39340,39311,38922,37696,37451
36131,11805,Notasulga,City,AL,AL,,Macon County,107380,109247,110221,110870,111237,111640,112347,113105,114213,114943,117318,119672,122457
396601,11863,West End-Cobb Town,City,AL,AL,Anniston-Oxford-Jacksonville,Calhoun County,46503,47937,48890,49658,49656,48980,47782,47125,46302,45947,46253,47823,50515
6718,11917,Reform,City,AL,AL,Tuscaloosa,Pickens County,93910,94808,94683,94999,95286,95697,95975,96354,97104,98000,100152,102786,106020
6273,12036,Oakman,City,AL,AL,Birmingham-Hoover,Walker County,82370,83688,84397,85137,85493,85953,86340,86743,86908,87141,88727,90480,92527
43683,12045,Fosters,City,AL,AL,Tuscaloosa,Tuscaloosa County,175316,177014,179188,181382,183390,185654,188574,190782,192472,193716,196310,198852,201963
27065,12079,Shelby,City,AL,AL,Birmingham-Hoover,Shelby County,248302,254508,260561,265579,267700,272451,275069,277913,276126,273943,275281,279006,283016
43702,12131,Haleyville,City,AL,AL,,Winston County,77847,79007,79605,79990,80161,80515,80956,81485,81764,82077,83480,84989,87021
46900,12230,Oneonta,City,AL,AL,Birmingham-Hoover,Blount County,247588,249841,250847,251032,253352,256275,255127,259554,262751,270773,269092,266115,259023
